movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
Author! Author!,13111101,1982-06-18 00:00:00,110,PG,Comedy,Fox,,Irwin Winkler,N/A,508,Al Pacino,,,
Auto Focus,2063196,2002-10-18 00:00:00,105,R,Drama,Sony Classics,Paul Schrader,"Trevor Macy, ,(executive)",N/A,461,"Greg Kinnear,Willem Dafoe,Maria Bello",,,
The Autobiography of Nicolae Ceausescu,34023,2011-09-09 00:00:00,180,Unrated,Foreign,The Film Desk,,,N/A,3,,,,
Automatic Hate,,2016-03-11 00:00:00,97,Unrated,Comedy / Drama,Film Movement,,,N/A,3,"Richard Schiff,Deborah Ann Woll",,,
Autumn,12655,2006-06-09 00:00:00,110,Unrated,Foreign,Truly Indie,,,N/A,3,,,,
Autumn in New York,37761915,2000-08-11 00:00:00,104,PG-13,Romance,MGM,,"Gary Lucchesi,Tom Rosenberg",$65 million,"2,282","Richard Gere,Winona Ryder",Allison Burnett,,Gabriel Yared
Autumn Spring,96269,2003-08-22 00:00:00,97,PG-13,Unknown,First Look,,,N/A,5,,,,
Autumn Tale,2205339,1999-07-09 00:00:00,70,PG,Foreign,October,,,N/A,53,,,,
Avalon,15740796,1990-10-05 00:00:00,128,R,Period Drama,Triumph,Barry Levinson,"Mark Johnson,Barry Levinson",N/A,635,Elijah Wood,Barry Levinson,,Randy Newman
Avatar,749766139,2009-12-18 00:00:00,160,PG-13,Sci-Fi Adventure,Fox,James Cameron,"James Cameron,Laeta Kalogridis, ,(executive),Jon Landau,Colin Wilson, ,(executive)",N/A,"3,461","Sam Worthington,Zoe Saldana,Sigourney Weaver,Michelle Rodriguez,Giovanni Ribisi,Joel David Moore",James Cameron,,James Horner
Avatar: Special Edition,10741486,2010-08-27 00:00:00,160,PG-13,Sci-Fi Adventure,Fox,,,N/A,812,,,,
The Avengers (1998),23384939,1998-08-14 00:00:00,90,PG-13,Action Comedy,Warner Bros.,Jeremiah S. Chechik,,$60 million,"2,466","Ralph Fiennes,Uma Thurman,Sean Connery,Jim Broadbent",Don Macpherson,,
Avengers: Age of Ultron,459005868,2015-05-01 00:00:00,141,PG-13,Action / Adventure,Buena Vista,Joss Whedon,"Victoria Alonso, ,(executive),Louis D'Esposito, ,(executive),Jon Favreau, ,(executive),Kevin Feige,Alan Fine, ,(executive),Jeremy Latcham ,(executive),Stan Lee, ,(executive)",$250 million,"4,276","Robert Downey, Jr.,Chris Hemsworth,Mark Ruffalo,Chris Evans,Scarlett Johansson,Jeremy Renner,Don Cheadle,Aaron Johnson,Elizabeth Olsen,Paul Bettany,Cobie Smulders,Anthony Mackie,Hayley Atwell,Idris Elba,Stellan Skarsgard,James Spader ,(Voice),Samuel L. Jackson,Josh Brolin, ,(Voice),Andy Serkis*, ,(Cameo)",Joss Whedon,,"Danny Elfman,Brian Tyler"
Avengers: Infinity War Part I,,2018-05-04 00:00:00,,Not Yet Rated,Action / Adventure,Buena Vista,,Kevin Feige,N/A,,,"Christopher Markus,Stephen McFeely",,
Avengers: Infinity War Part II,,2019-05-03 00:00:00,,Not Yet Rated,Action / Adventure,Buena Vista,,Kevin Feige,N/A,,,"Christopher Markus,Stephen McFeely",,
Avenging Angel,5622787,1985-01-11 00:00:00,93,R,Unknown,New World,,,N/A,525,,,,Christopher Young
Avenging Force,4679650,1986-09-12 00:00:00,103,R,Action,Cannon Films,,,N/A,500,,,,
Avenue Montaigne,2044858,2007-02-16 00:00:00,106,PG-13,Foreign,ThinkFilm,,,N/A,52,"Cecile de France,Sydney Pollack",,,
The Aviator,102610330,2004-12-17 00:00:00,168,PG-13,Period Drama,Miramax,Martin Scorsese,"Leonardo DiCaprio, ,(executive),Graham King,Michael Mann",$110 million,"2,530","Leonardo DiCaprio,Cate Blanchett,Kate Beckinsale,Alec Baldwin,Alan Alda,Ian Holm*,Adam Scott*,Jude Law*, ,(Cameo),Willem Dafoe*, ,(Cameo)",John Logan,,Howard Shore
The Aviator (1985),1304192,1985-03-01 00:00:00,96,PG,Unknown,MGM,,,N/A,342,Christopher Reeve,,,
Awake,14377198,2007-11-30 00:00:00,84,R,Thriller,MGM (Weinstein),,,$8.6 million,"2,023","Hayden Christensen,Jessica Alba,Lena Olin,Terrence Howard",,,
Awake: The Life of Yogananda,1539680,2014-10-10 00:00:00,87,PG,Documentary,Counterpoint Films,,,N/A,21,,,,
The Awakening,8415112,1980-10-31 00:00:00,105,R,Unknown,Warner Bros.,Mike Newell,,N/A,,,,,
The Awakening (2012),209696,2012-08-17 00:00:00,107,R,Horror Thriller,Cohen Media Group,,,N/A,70,"Rebecca Hall,Dominic West,Imelda Staunton",,,Daniel Pemberton
Awakenings,52096475,1990-12-22 00:00:00,120,PG-13,Drama,Columbia,Penny Marshall,"Penny Marshall, ,(Executive)",N/A,"1,330","Robert DeNiro,Robin Williams",Steven Zaillian,,Randy Newman
Away from Her,4571521,2007-05-04 00:00:00,110,PG-13,Drama,Lionsgate,Sarah Polley,,N/A,275,"Julie Christie,Olympia Dukakis",,,
Away We Go,9451946,2009-06-05 00:00:00,98,R,Comedy,Focus Features,Sam Mendes,,$17 million,506,"John Krasinski,Maya Rudolph,Jeff Daniels,Maggie Gyllenhaal,Allison Janney,Catherine O'Hara,Chris Messina*",,,
Awesome: I F%!#in' Shot That,162538,2006-03-31 00:00:00,90,R,Concert,ThinkFilm,,,N/A,180,,,,
The Awful Truth,,1937-10-21 00:00:00,91,Unrated,Romantic Comedy,Columbia,Leo McCarey,"Leo McCarey,Everett Riskin ,(associate)",N/A,,"Irene Dunne,Cary Grant,Ralph Bellamy,Alexander D'Arcy,Cecil Cunningham,Molly Lamont,Esther Dale,Joyce Compton","Vina Delmar,Arthur Richman* ,(play)",Joseph Walker,
An Awfully Big Adventure,259724,1995-07-21 00:00:00,112,R,Unknown,Fine Line,Mike Newell,,$4 million,12,"Alan Rickman,Hugh Grant",,Dick Pope,
Axe Giant: The Wrath of Paul Bunyan,,2013-05-31 00:00:00,90,R,Horror,Cinema Purgatorio,,,N/A,3,,,,
Ayn Rand: A Sense of Life,205246,1998-02-13 00:00:00,145,Unrated,Documentary,Strand,Michael Paxton,,"$1,000,000",,,,,
Ayurveda: The Art of Being,32267,2002-07-17 00:00:00,102,Unrated,Documentary,Kino,,,N/A,2,,,,
Azumi,41803,2006-07-21 00:00:00,128,Unrated,Foreign / Action,Vitagraph,,,N/A,6,,,,
B-Side,8870,2015-07-10 00:00:00,98,Unrated,Romance,Indican,,,N/A,3,,,,
B. Monkey,39371,1999-09-10 00:00:00,90,R,Unknown,Miramax,Michael Radford,,N/A,5,"Asia Argento,Jared Harris,Rupert Everett,Jonathan Rhys Meyers",,Ashley Rowe,
B.A.P.S.,7246735,1997-03-28 00:00:00,90,PG-13,Comedy,New Line,,,N/A,"1,204","Halle Berry,Bernie Mac*",,,
B.F.'s Daughter,,1948-03-24 00:00:00,108,Unrated,Drama,MGM,Robert Z. Leonard,Edwin H. Knopf,N/A,,"Barbara Stanwyck,Van Heflin,Charles Coburn,Keenan Wynn,Richard Hart,Margaret Lindsay",Luther Davis,Joseph Ruttenberg,Bronislau Kaper
B.O.O.: Bureau of Otherworldly Operations,,TBD,,Not Yet Rated,Animation,Fox,,,N/A,,,,,
Baadasssss!,365727,2004-05-28 00:00:00,108,R,Unknown,Sony Classics,,"Michael Mann, ,(executive)",N/A,41,Nia Long,,,Tyler Bates
The Baader Meinhof Complex,476270,2009-08-21 00:00:00,150,R,Foreign,Vitagraph,,,N/A,38,,,,
Baadshah,660216,1999-08-27 00:00:00,167,Unrated,Foreign,Eros,,,N/A,42,,,,
Baahubali: The Beginning,6738000,2015-07-09 00:00:00,159,Unrated,Action / Adventure,Blue SKy Cinema,,,N/A,236,Prabhas,,,
Bab'Aziz - The Prince Who Contemplated His Soul,89672,2008-02-08 00:00:00,98,Unrated,Foreign,Typecast Releasing,,,N/A,2,,,,
The Babadook,964413,2014-11-28 00:00:00,92,Unrated,Horror,IFC,,,N/A,80,,,,
"Babar, King of Elephants",,1999-02-26 00:00:00,78,G,Animation,Alliance,,,N/A,52,,,,
Babar: The Movie,1305187,1989-07-28 00:00:00,79,G,Unknown,New Line,,,N/A,510,"Sarah Polley*, ,(Voice)",,,
Babe,63658910,1995-08-04 00:00:00,92,G,Family,Universal,,George Miller,N/A,"1,790",,George Miller,"Andrew Lesnie, ,(director of photography)",
The Babe,17530973,1992-04-17 00:00:00,115,PG,Sports Drama,Universal,Arthur Hiller,,N/A,"1,568",John Goodman,John Fusco,,Elmer Bernstein
Babe: Pig in the City,18319860,1998-11-27 00:00:00,90,G,Family Adventure,Universal,George Miller,George Miller,$90 million,"2,387",,George Miller,"Andrew Lesnie, ,(director of photography)","Randy Newman*, ,(theme That'll Do)"
Babel,34302837,2006-10-27 00:00:00,142,R,Drama,Paramount Vantage,Alejandro Gonzlez Irritu,"Steve Golin,Alejandro Gonzlez Irritu,Jon Kilik",N/A,"1,251","Brad Pitt,Cate Blanchett,Gael Garcia Bernal,Rinko Kikuchi",Guillermo Arriaga,,
Babette's Feast,4398938,1988-03-04 00:00:00,103,G,Foreign,Orion Classics,,,N/A,,,,,
Babies,7320323,2010-05-07 00:00:00,79,PG,Documentary,Focus Features,,,N/A,543,,,,
Baby Blues,17234,2008-01-11 00:00:00,86,R,Drama,Unknown,,,N/A,1,,,,
Baby Boom,26712476,1987-10-09 00:00:00,110,PG,Comedy,United Artists,Charles Shyer,Nancy Meyers,N/A,892,Diane Keaton,"Nancy Meyers,Charles Shyer",,
Baby Boy,28734552,2001-06-27 00:00:00,129,R,Drama,Sony / Columbia,John Singleton,,$16 million,"1,533","Mo'Nique,Snoop Dogg,Tyrese Gibson,Taraji P. Henson",,,David Arnold
Baby Doll,,1956-12-18 00:00:00,114,Unrated,Drama,Warner Bros.,Elia Kazan,"Elia Kazan,Tennessee Williams",N/A,,"Karl Malden,Carroll Baker,Eli Wallach,Mildred Dunnock",Tennessee Williams,Boris Kaufman,Kenyon Hopkins
Baby Driver,,2017-03-17 00:00:00,,Not Yet Rated,Action Comedy,Sony / Columbia,Edgar Wright,,N/A,,"Ansel Elgort,Lily James",Edgar Wright,,
Baby Face,,1933-07-01 00:00:00,76,Unrated,Drama,Warner Bros.,Alfred E. Green,William LeBaron,N/A,,"Barbara Stanwyck,George Brent,Donald Cook,Alphonse Ethier,Henry Kolker,Margaret Lindsay,Arthur Hohl,John Wayne,Robert Barrat,Douglass Dumbrille","Gene Markey,Kathryn Scola,Darryl F. Zanuck ,(story)",James Van Trees,
Baby Geniuses,27250736,1999-03-12 00:00:00,95,PG,Family Comedy,Sony / Columbia,,Steven Paul,$12 million,"1,702",,,,
Baby Mama,60494212,2008-04-25 00:00:00,96,PG-13,Comedy,Universal,Michael McCullers,Lorne Michaels,$30 million,"2,627","Will Forte,Tina Fey,Amy Poehler,Greg Kinnear,Dax Shepard,Maura Tierney,Sigourney Weaver,Steve Martin",,,
Baby's Day Out,16827402,1994-07-01 00:00:00,99,PG,Family Comedy,Fox,,"John Hughes,Richard Vane",$48 million,"1,707",,John Hughes,Thomas E. Ackerman,
"Baby, It's You",1867792,1983-03-04 00:00:00,105,R,Unknown,Paramount,,,$3 million,30,"Rosanna Arquette,Robert Downey, Jr.*",,Michael Ballhaus,
The Baby-Sitters Club,9685976,1995-08-18 00:00:00,94,PG,Family,Sony / Columbia,,"Marc Abraham, ,(executive)",N/A,"1,709",,,,
Baby: Secret of the Lost Legend,14972297,1985-03-22 00:00:00,95,PG,Family Adventure,Buena Vista,,,N/A,"1,277",,,,Jerry Goldsmith
Babylon A.D.,22532572,2008-08-29 00:00:00,90,PG-13,Sci-Fi Thriller,Fox,Mathieu Kassovitz,"David Valdes, ,(executive)",$70 million,"3,425","Vin Diesel,Michelle Yeoh,Mark Strong",,,Atli Orvarsson
The Babymakers,7889,2012-08-03 00:00:00,95,R,Comedy,Millennium Ent.,Jay Chandrasekhar,Brian Kavanaugh-Jones,N/A,11,"Paul Schneider,Olivia Munn",,,
The Babysitters,44852,2008-05-09 00:00:00,90,R,Drama,Peace Arch Entertainment,,,N/A,22,,,,Chad Fischer
The Bachelor,21760240,1999-11-05 00:00:00,102,PG-13,Romantic Comedy,New Line,,"Michael De Luca, ,(executive)",$51 million,"2,524","Chris O'Donnell,Renee Zellweger",,,
The Bachelor and the Bobby-Soxer,,1947-07-24 00:00:00,95,Unrated,Comedy,RKO,,Dore Schary,N/A,,"Cary Grant,Myrna Loy,Rudy Vallee,Ray Collins,Harry Davenport,Johnny Sands",,,Leigh Harline
Bachelor Party,38435947,1984-06-29 00:00:00,105,R,Comedy,Fox,,"Joe Roth, ,(Executive)",N/A,"1,276",Tom Hanks,,,
Bachelorette,447954,2012-09-07 00:00:00,91,R,Comedy,Radius-TWC,Leslye Headland,,N/A,60,"Kirsten Dunst,Lizzy Caplan,Isla Fisher,Rebel Wilson,Adam Scott,James Marsden",Leslye Headland,,
Bachna Ae Haseeno,702166,2008-08-15 00:00:00,153,Unrated,Foreign,Yash Raj,,,N/A,71,,,,
Back Door Channels,12139,2011-09-16 00:00:00,95,Unrated,Documentary,Fisher-Klingenstein Films,,,N/A,3,,,,
Back in Time (Congcong Nanian),569280,2014-12-12 00:00:00,,Unrated,Foreign,China Lion,,,N/A,20,,,,
Back Roads,11809387,1981-03-13 00:00:00,104,R,Comedy,Warner Bros.,,,N/A,,"Sally Field,Tommy Lee Jones",,,
Back to 1942,312954,2012-11-30 00:00:00,146,Unrated,Foreign,China Lion,,,N/A,20,,,,
Back to Bataan,,1945-05-31 00:00:00,95,Unrated,War,RKO,Edward Dmytryk,"Robert Fellows ,(executive)",N/A,,"John Wayne,Anthony Quinn,Beulah Bondi,Fely Franquelli,Richard Loo,Philip Ahn,Leonard Strong,Paul Fix,Abner Biberman,Vladimir Sokoloff","Ben Barzman,Richard Landau,Aeneas MacKenzie ,(story),William Gordon ,(story)",Nicholas Musuraca,Roy Webb
Back to Normandy,503,2008-07-30 00:00:00,113,Unrated,Documentary,Kino,,,N/A,1,,,,
Back to School,91258000,1986-06-13 00:00:00,96,PG-13,Comedy,Orion Pictures,,,N/A,"1,751","Rodney Dangerfield,Sally Kellerman,Burt Young,Keith Gordon,Robert Downey, Jr.",Harold Ramis,"Thomas E. Ackerman, ,(director of photography)",
Back to the Beach,13110903,1987-08-07 00:00:00,92,PG,Comedy,Paramount,,,N/A,"1,080",,,,
Back to the Future,210609762,1985-07-03 00:00:00,111,PG,Sci-Fi Adventure,Universal,Robert Zemeckis,"Kathleen Kennedy, ,(executive),Frank Marshall, ,(executive),Steven Spielberg, ,(executive)",$19 million,"1,550",,,,Alan Silvestri
Back to the Future Day,1650000,2015-10-21 00:00:00,,PG,Action Comedy,Universal Home Entertainment,,,N/A,"1,815",,,,
Back to the Future Part II,118450002,1989-11-22 00:00:00,108,PG,Sci-Fi Adventure,Universal,Robert Zemeckis,"Kathleen Kennedy, ,(executive),Frank Marshall, ,(executive),Steven Spielberg, ,(executive)",$40 million,"2,107","Elijah Wood*, ,(Cameo)",,,Alan Silvestri
Back to the Future Part III,87727583,1990-05-25 00:00:00,118,PG,Western,Universal,Robert Zemeckis,"Kathleen Kennedy, ,(executive),Frank Marshall, ,(executive),Steven Spielberg, ,(executive)",$40 million,"2,070",,,,Alan Silvestri
Back to the Jurassic,4351,2015-06-12 00:00:00,86,Unrated,Animation,CJ Entertainment,,,N/A,8,"Stephen Baldwin,William Baldwin,Melanie Griffith,Jane Lynch,Rob Schneider",,,
The Back-Up Plan,37490007,2010-04-23 00:00:00,98,PG-13,Romantic Comedy,CBS Films,,"Todd Black,David Bloomfield, ,(executive),Jason Blumenthal,Steve Tisch",$35 million,"3,280","Jennifer Lopez,Melissa McCarthy",,,Stephen Trask
Backbeat,2392589,1994-04-15 00:00:00,100,R,Music Drama,Gramercy,Iain Softley,,N/A,211,,,,
Backcountry,13848,2015-03-20 00:00:00,92,R,Drama / Thriller,IFC,,,N/A,1,"Eric Balfour,Missy Peregrym",,,
Backdraft,77868585,1991-05-24 00:00:00,135,R,Action Drama,Universal,Ron Howard,"Brian Grazer, ,(Executive)",N/A,"1,983","Robert DeNiro,Kurt Russell",,,Hans Zimmer
Backgammon,,2016-03-11 00:00:00,89,Unrated,Drama,Gravitas Ventures,,,N/A,,,,,
Backseat,12343,2008-03-28 00:00:00,80,Unrated,Comedy,Truly Indie,,,N/A,1,,,,
Backstage,1191835,2000-09-08 00:00:00,87,R,Documentary,Miramax,,,N/A,322,,,,
Backstage (2006),12663,2006-11-22 00:00:00,115,Unrated,Foreign,Strand,,,N/A,2,,,,
Backstreet Boys: Show 'Em What You're Made Of,153068,2015-01-30 00:00:00,101,Unrated,Documentary,Gravitas Ventures,,,N/A,60,,,,
Backwards,,2012-09-21 00:00:00,89,PG,Drama,Dada Films,,,N/A,9,James Van Der Beek,,,
The Backyard,3200,2003-08-29 00:00:00,80,Unrated,Documentary,Hiqi Media,,,N/A,1,,,,
The Bad and the Beautiful,,1952-12-16 00:00:00,119,Unrated,Drama,MGM,Vincente Minnelli,John Houseman,N/A,,"Lana Turner,Kirk Douglas,Walter Pidgeon,Dick Powell,Barry Sullivan,Gloria Grahame,Gilbert Roland,Leo G. Carroll,Vanessa Brown","Charles Schnee,George Bradshaw ,(story)","Robert Surtees ,(director of photography)",David Raksin
Bad Asses on the Bayou,,2015-03-06 00:00:00,85,R,Action Comedy,Samuel Goldwyn,,,N/A,,"Danny Glover,Danny Trejo",,,
Bad Blood (re-issue),5812,2001-04-27 00:00:00,105,R,Foreign,Wellspring,,,N/A,,Juliette Binoche,,,
Bad Blood the Hunger,3731,2012-10-26 00:00:00,107,R,Horror,Gravity Arch,,,N/A,10,,,,
Bad Boys,65807024,1995-04-07 00:00:00,123,R,Action Comedy,Sony / Columbia,Michael Bay,Jerry Bruckheimer,$19 million,"2,132","Will Smith,Martin Lawrence,Tea Leoni","Michael Barrie,Jim Mulholland,Doug Richardson,George Gallo, ,(story)",,Mark Mancina
Bad Boys (1983),9190819,1983-03-25 00:00:00,103,R,Unknown,Universal,,,N/A,535,Sean Penn,,,
Bad Boys 3,,2017-06-02 00:00:00,,Not Yet Rated,Action / Crime,Sony / Columbia,Joe Carnahan,,N/A,,"Martin Lawrence,Will Smith",David Guggenheim,,
Bad Boys 4,,2019-07-03 00:00:00,,Not Yet Rated,Action / Adventure,Sony / Columbia,,,N/A,,,,,
Bad Boys II,138608444,2003-07-18 00:00:00,147,R,Action Comedy,Sony / Columbia,Michael Bay,Jerry Bruckheimer,$130 million,"3,202","Martin Lawrence,Will Smith",,,Trevor Rabin
Bad Company,30160161,2002-06-07 00:00:00,117,PG-13,Action Comedy,Buena Vista,Joel Schumacher,"Jerry Bruckheimer,Clayton Townsend, ,(executive)",$70 million,"2,944","Anthony Hopkins,Chris Rock,Peter Stormare,Gabriel Macht,Kerry Washington,John Slattery*,Michael Ealy*",,Dariusz Wolski,Trevor Rabin
Bad Company (1972),,1972-10-08 00:00:00,93,PG,Western,Paramount,Robert Benton,,N/A,,Jeff Bridges,Robert Benton,,
Bad Company (1995),3674841,1995-01-20 00:00:00,108,R,Crime Thriller,Buena Vista,,Jeffrey Chernov,N/A,302,"Ellen Barkin,Laurence Fishburne,Frank Langella",,,Carter Burwell
Bad Day at Black Rock,,1955-01-07 00:00:00,81,Unrated,Drama / Thriller,MGM,John Sturges,"Dore Schary,Herman Hoffman ,(associate)",N/A,,"Spencer Tracy,Robert Ryan,Anne Francis,Dean Jagger,Walter Brennan,John Ericson,Ernest Borgnine,Lee Marvin,Russell Collins,Walter Sande","Millard Kaufman,Don McGuire* ,(adaptation)",William Mellor,Andre Previn
Bad Dreams,9797098,1988-04-08 00:00:00,80,R,Unknown,Fox,Andrew Fleming,Gale Anne Hurd,N/A,"1,185",,Andrew Fleming,,
Bad Education,5211842,2004-11-19 00:00:00,109,NC-17,Foreign,Sony Classics,Pedro Almodovar,Pedro Almodovar,$5 million,106,Gael Garcia Bernal,Pedro Almodovar,,Alberto Iglesias
The Bad Education Movie,,TBD,,Unknown,Unknown,Unknown,,,N/A,,,,,
Bad Girls,15240435,1994-04-22 00:00:00,99,R,Western,Fox,,"Lynda Obst, ,(executive)",N/A,"2,012",Drew Barrymore,,,Jerry Goldsmith
Bad Hurt,,2016-02-12 00:00:00,101,Unrated,Drama,Screen Media,,,N/A,,,,,
Bad Influence,12626043,1990-03-09 00:00:00,99,R,Thriller,Triumph,Curtis Hanson,"Bernie Goldmann, ,(co-producer),Steve Tisch",N/A,"1,300","Rob Lowe,James Spader,David Duchovny*",David Koepp,Robert Elswit,Trevor Jones
Bad Lieutenant,2000022,1992-11-20 00:00:00,96,NC-17,Crime Drama,Aries Films,,,N/A,2,,,,
Bad Lieutenant: Port of Call New Orleans,1702112,2009-11-20 00:00:00,121,R,Crime Drama,First Look,Werner Herzog,"Nicolas Cage,Randall Emmett,George Furla",$25 million,96,"Nicolas Cage,Eva Mendes,Val Kilmer",,,Mark Isham
Bad Manners,31687,1998-10-09 00:00:00,88,R,Unknown,Phaedra,,John Davis,N/A,10,,,,
Bad Medicine,2685453,1985-11-22 00:00:00,98,PG-13,Unknown,Fox,,,N/A,731,,,,
Bad Milo!,19613,2013-10-04 00:00:00,84,R,Horror Comedy,Magnolia,,,N/A,11,"Ken Marino,Gillian Jacobs,Patrick Warburton,Peter Stormare,Stephen Root",,,
Bad Moms,,2016-07-29 00:00:00,,Not Yet Rated,Comedy,STX Entertainment,,,N/A,,"Christina Applegate,Kristen Bell,Mila Kunis","Jon Lucas,Scott Moore",,
Bad Moon,1055525,1996-11-01 00:00:00,79,R,Horror,Warner Bros.,,"Gary Barber, ,(executive),James G. Robinson",N/A,825,,,,
The Bad News Bears,32211330,1976-04-07 00:00:00,102,PG,Sports Comedy,Paramount,,,N/A,,Jackie Earle Haley,,,
Bad News Bears,32868349,2005-07-22 00:00:00,111,PG-13,Sports Comedy,Paramount,Richard Linklater,,$35 million,"3,183","Billy Bob Thornton,Greg Kinnear,Marcia Gay Harden","Glenn Ficarra,John Requa",Rogier Stoffers,Ed Shearmur
The Bad News Bears Go to Japan,7092495,1978-06-02 00:00:00,92,PG,Sports Comedy,Paramount,,,N/A,,Jackie Earle Haley,,,
The Bad News Bears in Breaking Training,19104350,1977-07-29 00:00:00,99,PG,Sports Comedy,Paramount,,,N/A,,Jackie Earle Haley,,,
Bad Santa,60060328,2003-11-26 00:00:00,93,R,Crime Comedy,Dimension Films,,"Ethan Coen, ,(executive),Joel Coen, ,(executive)",$23 million,"2,540","Tony Cox,Billy Bob Thornton,Bernie Mac","Glenn Ficarra,John Requa",,David Kitay
Bad Santa 2,,2016-11-23 00:00:00,,Unknown,Comedy,Broad Green Pictures,Mark S. Waters,,N/A,,"Kathy Bates,Tony Cox,Christina Hendricks,Billy Bob Thornton",,,
Bad Teacher,100292856,2011-06-24 00:00:00,89,R,Comedy,Sony / Columbia,Jake Kasdan,,$20 million,"3,049","Cameron Diaz,Jason Segel,Justin Timberlake",,,
Bad Turn Worse,,2014-11-14 00:00:00,91,Unrated,Thriller,Starz Media,,,N/A,,,,,
Bad Words,7779614,2014-03-14 00:00:00,88,R,Comedy,Focus Features,Jason Bateman,"Jason Bateman,Mason Novick",N/A,"1,074","Jason Bateman,Kathryn Hahn,Philip Baker Hall,Allison Janney,Ben Falcone",Andrew Dodge,,Rolfe Kent
Badass,,2012-04-13 00:00:00,,Not Yet Rated,Action,Samuel Goldwyn,,,N/A,,,,,
Badland,1924,2007-11-30 00:00:00,160,R,Drama,ArcAngelo Entertainment,,,N/A,2,"Vinessa Shaw,Chandra West,Joe Morton",,,
Badlapur,409166,2015-02-20 00:00:00,128,Unrated,Foreign,Eros,,,N/A,82,,,,
Badmaash Company,,2010-05-07 00:00:00,144,Not Yet Rated,Drama,Yash Raj,,,N/A,,,,,
The Bag Man,56574,2014-02-28 00:00:00,108,R,Crime Drama,Cinedigm Entertainment,,,N/A,15,"John Cusack,Robert DeNiro",,,
Bagdad Cafe,3587303,1988-04-22 00:00:00,92,PG,Unknown,Island Pictures,,,N/A,,,,,
Baggage Claim,21569509,2013-09-27 00:00:00,96,PG-13,Romantic Comedy,Fox Searchlight,,,N/A,"2,230","Terrence Jenkins,Paula Patton,Derek Luke,Taye Diggs,Boris Kodjoe,Adam Brody,Djimon Hounsou",,,Aaron Zigman
Baghban,1058803,2003-10-03 00:00:00,,Unrated,Foreign,Eros,,,N/A,50,,,,
Baghead,140106,2008-06-13 00:00:00,84,R,Horror Comedy,Sony Classics,,"Jay Duplass,Mark Duplass",N/A,18,Greta Gerwig,"Jay Duplass,Mark Duplass",,
Bailey's Billions,,2005-08-05 00:00:00,90,G,Family Comedy,Echo Bridge Entertainment,,,N/A,37,,,,
Baise-Moi,420224,2000-09-15 00:00:00,77,Unrated,Foreign,Winstar,,,N/A,5,,,,
Bait,15325127,2000-09-15 00:00:00,119,R,Action Comedy,Warner Bros.,Antoine Fuqua,,$51 million,"2,352",Jamie Foxx,Tony Gilroy,Tobias A. Schliessler,Mark Mancina
Bajatey Raho,55397,2013-07-26 00:00:00,110,Unrated,Foreign,Eros,,,N/A,44,,,,
Bajirao Mastani,6557047,2015-12-18 00:00:00,150,Unrated,Drama,Eros,,,N/A,304,,,,
Bajrangi Bhaijaan,8178001,2015-07-17 00:00:00,163,Unrated,Drama,Eros,,,N/A,257,"Kareena Kapoor,Salman Khan,Harshaali Malthotra",,,
Ball of Fire,,1941-12-02 00:00:00,111,Unrated,Romantic Comedy,RKO,Howard Hawks,Samuel Goldwyn,N/A,,"Gary Cooper,Barbara Stanwyck,Oskar Homolka,Henry Travers,S.Z. Sakall,Tully Marshall,Leonid Kinskey,Richard Haydn,Aubrey Mather,Allen Jenkins,Dana Andrews,Dan Duryea","Charles Brackett,Billy Wilder,Thomas Monroe ,(story)",Gregg Toland,Alfred Newman
The Ballad of Bering Strait,1440,2003-02-19 00:00:00,98,Unrated,Documentary,Emerging Pictures,,,N/A,3,,,,
The Ballad of Gregorio Cortez,804963,1983-08-19 00:00:00,104,PG,Unknown,Embassy,,,N/A,32,,,,
The Ballad of Jack and Rose,712275,2005-03-25 00:00:00,120,R,Drama,IFC,,"Graham King, ,(executive)",N/A,74,"Daniel Day-Lewis,Paul Dano",,,
The Ballad of Little Jo,543091,1993-08-20 00:00:00,121,R,Western,Fine Line,,"John Sloss, ,(executive)",N/A,40,"Ian McKellen,Heather Graham,Melissa Leo",,Declan Quinn,
